S: Lateral Number,EQPID,CHAMBER,최소,최대,S: Module Name,S: idx,S: Name,S: Division,S: Subdivision 1,S: Subdivision 2,S: Con Subdivision 1,S: Con Subdivision 2,S: BIM Design Info,S: BIM (Instance) ID,S: Library Path,S: Connector Name,S: Shape,S: Utility,S: Utility Group,S: Length,S: Size,Status,S: GUID,S: Connector GUID,S: Tag,S: Connector Tag,S: Connector Position X,S: Connector Position Y,S: Connector Position Z,설비poc,pump poc,1,S: Flow,S: Connection Tag,S: Destination,S: Destination Tag,S: Destination Connector Tag,S: Destination ID,S: Construction Code,S: Destination Construction Code,S: Connected Utility,S: Connected Material,T: Lateral Number,T: Module Name,T: idx,T: Name,펌프,설비,설비/펌프,T: Tag,T: GUID,T: Division,T: Subdivision 1,T: Subdivision 2,T: Con Subdivision 1,T: Con Subdivision 2,T: BIM Design Info,T: BIM (Instance) ID,T: Position,T: Connector Name,T: Utility,T: Utility Group,T: Size,T: Connector Tag,T: Origin,T: Flow,T: Connection Tag,T: Destination,T: Destination Tag,T: Destination Connector Tag,T: Construction Code,T: Destination Construction Code,T: Connected Utility,T: Connected Material,S: Connector Use,T: Connector Use,S: POC No,T: POC No,S: Design Code,T: Design Code
ELP4225PM4,ELP4225,PM4,14969.45,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,1907870532,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_125A_pipe,Round,,,0 mm,125 mm,EQP,819a8223-892d-494b-8f4b-79961e3b512c,9199f5cf-1ead-de75-5ef8-6afc38b8a67c,ELP4225,,152150.016,82154.531,5348.001,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_125A_pipe (FORELINE),02_125A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM4,ELP4225,PM4,14969.45,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,34968015,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,200bd8d1-4f1e-4950-af5d-6d3d66a9254e,52431807-411b-b3dc-ebd7-e3290007183f,ELP4225,,152150.016,82154.531,3640.501,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A_DC clamp (FORELINE),01_125A_DC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM4,ELP4225,PM4,14969.45,2300,PM4,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,49767252,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,7b532c19-b0a4-4f61-b228-c987d8c7d22c,ff52db0a-620a-e7fc-fea0-40d1777ccaa5,ELP4225,,152150.016,82154.531,3636.501,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM4,ELP4225,PM4,14969.45,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,1493352801,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_125A_pipe,Round,,,0 mm,125 mm,EQP,b7888595-208a-4476-94c9-ced0a744b882,180f05b4-3f8d-0d17-0c53-434ab26b498b,ELP4225,,152150.016,82154.531,3629.001,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_125A_pipe (FORELINE),02_125A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM4,ELP4225,PM4,14969.45,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,1863968663,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,e159a76c-3e40-4009-bdbb-b047f5d72ff2,2ad2cfaf-4a17-df4d-73a7-6e8b12a58958,ELP4225,,152150.016,82154.539,2508,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM4,ELP4225,PM4,14969.45,2300,PM4,,[VAC-032] DC CLAMP(4EA)_CENTERING(FKM)_NW125_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,700239564,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,0f7d8919-13c1-4729-b871-358c09766afc,59919883-0c88-b4f7-ec63-4461928c02d1,ELP4225,,152150.016,82154.539,2504,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM4,ELP4225,PM4,14969.45,2300,PM4,,[VAC-008] BELLOWS SUPPORT_NW125_200L,PlumbingComponent,BELLOWS,SUPPORT BELLOWS,(none),(none),,1640709772,/P4-1 PJT/퍼실리티/Component/진공/Bellows,01_125A,Round,,,0 mm,125 mm,EQP,14317a79-fefa-4454-afaf-8be0d357e7a1,0fc88d84-52a4-d4b3-2c63-3c8901124525,ELP4225,,152150.016,82154.531,2304,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM4,ELP4225,PM4,14969.45,2300,PM4,,[VAC-027] CENTERING(FKM)_NW125,PlumbingComponent,FLANGE,CENTERING,(none),(none),,2973154256,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,cd85f2d9-38b3-49e2-b366-44135d55ffeb,e39c0165-7cde-4448-fda4-d6dc93190a01,ELP4225,,152150.016,82154.531,2300,FALSE,TRUE,FALSETRUE,Open,,,,,,,,,,,,,PUMP_DRY_KKT_SDE1203XK-E_1RACK-A2_ETCH_R01,PUMP,,PUMP,ELP4225,ce87a17f-15b0-43e3-a7e5-515c00e80916,Equipment,PCS,PUMP,(none),(none),,2318918282, 152150.016 mm;  82154.531 mm;  300 mm,125A_VACUUM INLET,FORELINE,/5D-FORELINE,125 mm,,S5D,Open,,,,,P4HWFE35-03,,125A_VACUUM INLET (FORELINE),125A_VACUUM INLET (SUS304 AP + HEATING JACKET),,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,DELP_KIYO-GP_P4H_[KIYO-GP_ACT-TRIM_AIO_D1B]_CR01,Equipment,MAIN TOOL,ETCH,(none),(none),,2043215982,/P4-1 PJT/생산설비/MAIN TOOL/ETCH/AMAT/SYM3Y/COMBINATION,40A VACUUM LINE(10/15),Round,FORELINE,/5D-FORELINE,0 mm,40 mm,EQP,24484647-1581-4699-84f7-4828af9ac3b0,26f8f112-22b9-77fd-c143-17f59ea77bdb,ELP4225,,151842.859,83098.859,14969.45,TRUE,FALSE,TRUEFALSE,Open,,,,,,P4HWFE35-03,,40A VACUUM LINE(10/15) (FORELINE),40A VACUUM LINE(10/15) (SUS304 AP + HEATING JACKET),,,,,,설비,설비,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-087] NRC CLAMP_CENTERING(FKM)_NW40_KF_ASSY,PlumbingComponent,CLAMP,NRC CLAMP,(none),(none),,1199423976,/P4-1 PJT/퍼실리티/Component/진공/Centering,40A,Round,,,0 mm,40 mm,EQP,aa7a81d1-da07-406b-b57f-37a7655fbf52,d14cc2ab-1692-9f97-debe-b416e168b34f,ELP4225,,151842.859,83098.859,14965.45,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,40A (FORELINE),40A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-058] KF FLANGE_SUS_40A,PlumbingComponent,FLANGE,SUS FLANGE,(none),(none),,4039495331,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_40A_pipe,Round,,,0 mm,40 mm,EQP,c7d68ea4-2d13-4036-8743-1acc2b468931,ad7dab41-7133-e5eb-ade4-e1471cdd6422,ELP4225,,151842.859,83098.859,14945.45,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_40A_pipe (FORELINE),02_40A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-058] KF FLANGE_SUS_40A,PlumbingComponent,FLANGE,SUS FLANGE,(none),(none),,1057933499,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_40A_NRC clamp,Round,,,0 mm,40 mm,EQP,be60838c-d46e-4b18-b350-55c879b1bc2f,26853cf6-0cb5-23d5-5cc8-1fc919ed2d85,ELP4225,,151842.859,83098.859,14725.453,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_40A_NRC clamp (FORELINE),01_40A_NRC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-087] NRC CLAMP_CENTERING(FKM)_NW40_KF_ASSY,PlumbingComponent,CLAMP,NRC CLAMP,(none),(none),,2160678698,/P4-1 PJT/퍼실리티/Component/진공/Centering,40A,Round,,,0 mm,40 mm,EQP,99d71f7a-0e1e-4895-b7d8-173eaf1274c5,87d76ebc-fca7-6729-366e-8a35088cb41d,ELP4225,,151842.859,83098.859,14721.455,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,40A (FORELINE),40A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-134] DUAL BELLOWS TI_NW40_150L,PlumbingComponent,BELLOWS,KF BELLOWS,(none),(none),,1543297933,/P4-1 PJT/퍼실리티/Component/진공/Bellows,01_40A,Round,,,0 mm,40 mm,EQP,798c9883-ba70-4384-87e9-9844bf6f668a,d47c3a2d-87f1-cd85-1172-ec6303f55a41,ELP4225,,151842.859,83098.859,14571.455,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_40A (FORELINE),01_40A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-087] NRC CLAMP_CENTERING(FKM)_NW40_KF_ASSY,PlumbingComponent,CLAMP,NRC CLAMP,(none),(none),,260211700,/P4-1 PJT/퍼실리티/Component/진공/Centering,40A,Round,,,0 mm,40 mm,EQP,5d83c0f1-9801-43ee-9ea8-cad168646aeb,3bf6f7ee-de2e-ae71-8266-e710e4c9cdad,ELP4225,,151842.859,83098.859,14567.455,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,40A (FORELINE),40A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-058] KF FLANGE_SUS_40A,PlumbingComponent,FLANGE,SUS FLANGE,(none),(none),,276601819,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_40A_pipe,Round,,,0 mm,40 mm,EQP,5803d3b9-937f-4869-ba42-db0ecba2cd0b,3f5fdc92-5b4d-4e4a-0674-45b6540a3db9,ELP4225,,151842.859,83098.859,14547.455,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_40A_pipe (FORELINE),02_40A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,267132815,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,d9825875-616e-4788-a2cd-b76f62212972,1f1971e4-54c1-c0b8-756e-3d7b1665cdd2,ELP4225,,152150.016,83414.922,13723.226,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A_DC clamp (FORELINE),01_125A_DC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,3120011699,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,b29ad421-d16d-4d2f-ae81-da687f5363bd,be48343e-4f1c-8668-5daa-2b6c5e2dbbef,ELP4225,,152150.016,83414.922,13719.225,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,339302685,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_125A_pipe,Round,,,0 mm,125 mm,EQP,9eb21da0-c28b-4492-ad75-48e8894dd52f,f9f306c8-6033-db36-b031-92d38b39c1bb,ELP4225,,152150.016,83414.922,13711.727,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_125A_pipe (FORELINE),02_125A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,1927258138,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,485be741-3f84-47f1-868d-057cc6a4a0aa,13746b69-d40d-2161-8f3d-268626b43d0c,ELP4225,,152150.016,83414.922,12390.497,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A_DC clamp (FORELINE),01_125A_DC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,1150045267,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,f1d50b67-be59-474e-9806-0bc8b988d97a,750cc4d4-bb57-13a2-611e-632489d4ac3b,ELP4225,,152150.016,83414.922,12386.496,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,4237088978,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_125A_pipe,Round,,,0 mm,125 mm,EQP,995b9b0a-9bd7-43d2-85fb-fe7876a0aa0a,656bfdae-a2e7-2a51-23a0-6ef618cff249,ELP4225,,152150.016,83414.922,12378.998,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_125A_pipe (FORELINE),02_125A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,4279126364,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,4dad0770-fca3-4e71-92ee-4eddf0614d5d,8624d672-d4e4-3311-59bf-212d61007b1f,ELP4225,,152150.016,83414.922,10671.498,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A_DC clamp (FORELINE),01_125A_DC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,1324589171,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,32a7e6b3-3b54-465b-a95b-47bec151f09b,f3320dd1-6cff-0c4f-15a2-f98ab8110433,ELP4225,,152150.016,83414.922,10667.499,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,2247296535,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_125A_pipe,Round,,,0 mm,125 mm,EQP,fa194939-2cea-4f24-aaee-534b977de80a,ab8d8fe4-36ae-ef96-c904-266805fc0ff7,ELP4225,,152150.016,83414.922,10659.999,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_125A_pipe (FORELINE),02_125A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,3324498657,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,d2229532-ab05-47f1-80af-bf4d4caa8122,be744761-d6a1-63de-f8b4-b56ff1ba01df,ELP4225,,152150.016,83414.922,8517.499,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A_DC clamp (FORELINE),01_125A_DC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,2865298145,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,758abdb1-8f42-47a7-a789-50c7aad0b2f7,b9ba5d6c-785f-7c89-c089-428a6a5769dc,ELP4225,,152150.016,83414.922,8513.499,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,2527088989,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_125A_pipe,Round,,,0 mm,125 mm,EQP,583819f9-7898-4800-9df8-b631f9b9f9a4,c3054582-7c8d-5124-a91b-8c726fa56986,ELP4225,,152150.016,83414.922,8506,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_125A_pipe (FORELINE),02_125A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,3137471553,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,2d004100-2a02-45f7-a9a4-bc743ffac4b6,02d96b1f-fc32-d803-a0e1-622084a7cd0e,ELP4225,,152150.016,83414.922,6363.501,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A_DC clamp (FORELINE),01_125A_DC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,1680870011,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,c15149f0-3561-431d-a371-90ab6447b896,12fa0e09-f1b6-4290-b7d5-f92b71bd0aa4,ELP4225,,152150.016,83414.922,6359.501,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-079] MIDDLE FORELINE_125A_1000L,PlumbingComponent,기타,MIDDLE FORELINE,(none),(none),,257073948,/P4-1 PJT/퍼실리티/Component/진공/Middle Foreline,01_125A_FSF,Round,,,0 mm,125 mm,EQP,69c5ef37-0097-4c7a-a484-667fd0be7f51,df819152-5227-f719-365f-23b77255975a,ELP4225,,152150.016,83414.922,5359.5,FALSE,FALSE,FALSEFALSE,Open,,,,,,P4HWFE35-03,,01_125A_FSF (FORELINE),01_125A_FSF (SUS304 AP + HEATING JACKET),,,,,,,MIDDLE FORELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,2468340730,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,96aca029-e1b3-436d-b8f5-e4d8faf86ebe,9c830529-a9b6-55f0-d9d4-2a714342efb8,ELP4225,,152150.016,83414.922,5355.501,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,1175609519,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_125A_pipe,Round,,,0 mm,125 mm,EQP,e2f82156-ceea-4195-a08f-6af97ba5c36c,1d57f2f5-153a-d779-ab7b-c97867fe9352,ELP4225,,152150.016,83414.922,5348.001,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_125A_pipe (FORELINE),02_125A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,753529722,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,b921bfdd-f8c8-4c33-9761-6d53a019df94,8ab8fb6a-7d10-3e5f-3bc2-39510dfd8c24,ELP4225,,152150.016,83414.922,3640.501,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A_DC clamp (FORELINE),01_125A_DC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,273006624,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,7cc18ae3-7e84-4a61-bc94-1228b6d4b6a2,4a2dcecf-e280-f122-2cfd-db18957d82c7,ELP4225,,152150.016,83414.922,3636.501,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,4233740509,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_125A_pipe,Round,,,0 mm,125 mm,EQP,6cb4832f-49ed-4371-839a-d9c3375e9d83,d7b1a055-40b4-afbe-2907-5be23dda92c9,ELP4225,,152150.016,83414.922,3629.002,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_125A_pipe (FORELINE),02_125A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,820331880,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,eb0109d2-c3e4-4c19-b63b-181deef277a3,cdeb5eca-10df-87b2-41dd-38e0630e3fc3,ELP4225,,152150.016,83414.93,2509.001,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-032] DC CLAMP(4EA)_CENTERING(FKM)_NW125_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,1471735093,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,ededa2f3-0855-470b-ab56-b23f95ebaccd,a6dc3834-0ac9-3008-cfc2-5bf2f4415c12,ELP4225,,152150.016,83414.93,2505,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4225PM3,ELP4225,PM3,14969.45,2301,PM3,,[VAC-008] BELLOWS SUPPORT_NW125_200L,PlumbingComponent,BELLOWS,SUPPORT BELLOWS,(none),(none),,2627592760,/P4-1 PJT/퍼실리티/Component/진공/Bellows,01_125A,Round,,,0 mm,125 mm,EQP,7ef7a8c6-106a-4ae5-9ace-f29b84f02c1b,cf90a344-9217-573f-cd7c-1f587c1163f5,ELP4225,,152150.016,83414.922,2305.001,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
